Actividad;Tipo de Operacion;Tipo de sujeto comprador;Codigo de Alicuota;Monto Neto Gravado;Debito Fiscal Facturado;Debito Fiscal O.D.P.;Monto Neto Exento o No Gravado
465320;1;1;4;81456924,33;8552977,05;0
465320;1;1;5;532677216;111862215,33;0
465320;1;3;5;35716,3;7500,42;0
